category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0048519,1.4458831674272946e-17,1,60,5843,negative regulation of biological process,BP
GO:0006810,1.5630338072616248e-17,1,56,5072,transport,BP
GO:0071704,1.7340911760527963e-17,1,88,11860,organic substance metabolic process,BP
GO:0051704,2.1625608896693454e-17,1,40,2562,multi-organism process,BP
GO:0007165,2.188763290027111e-17,1,61,6021,signal transduction,BP
GO:0044419,2.2171195069088357e-17,1,26,929,interspecies interaction between organisms,BP
GO:0009615,2.362070372408901e-17,1,18,326,response to virus,BP
GO:0051707,3.451726593649985e-17,1,26,945,response to other organism,BP
GO:0043207,3.628767071186912e-17,1,26,947,response to external biotic stimulus,BP
GO:0051234,4.6528892332485396e-17,1,56,5199,establishment of localization,BP
GO:0009607,8.06265668926964e-17,1,26,979,response to biotic stimulus,BP
GO:0012505,1.3607167508012335e-16,1,51,4437,endomembrane system,CC
GO:0006807,1.8123788967420525e-16,1,81,10602,nitrogen compound metabolic process,BP
GO:0060337,2.5913289902709006e-16,1,12,95,type I interferon signaling pathway,BP
GO:0071357,2.5913289902709006e-16,1,12,95,cellular response to type I interferon,BP
GO:0034340,4.345739809995298e-16,1,12,99,response to type I interferon,BP
GO:0016043,4.464099102488821e-16,1,61,6431,cellular component organization,BP
GO:0002252,5.397738886774181e-16,1,27,1162,immune effector process,BP
GO:0071840,1.6175963757199345e-15,1,61,6615,cellular component organization or biogenesis,BP
GO:0002376,1.673187822635805e-15,1,40,2919,immune system process,BP
GO:0051607,1.7939203517410157e-15,1,15,239,defense response to virus,BP
GO:0098542,2.2660923289980233e-15,1,19,499,defense response to other organism,BP
GO:0034341,2.449206615166468e-15,1,14,195,response to interferon-gamma,BP
GO:0033036,2.5480375097557875e-15,1,41,3113,macromolecule localization,BP
GO:0050792,5.2784998211646554e-15,1,14,207,regulation of viral process,BP
GO:0008104,8.083360505195023e-15,1,38,2761,protein localization,BP
GO:0019058,9.17503373457429e-15,1,16,327,viral life cycle,BP
GO:0048583,9.256416283598464e-15,1,47,4231,regulation of response to stimulus,BP
GO:0034097,1.115314564975618e-14,1,26,1208,response to cytokine,BP
GO:0043170,1.2464330094066705e-14,1,76,10282,macromolecule metabolic process,BP
GO:0043903,1.2986511423695307e-14,1,14,221,"regulation of symbiosis, encompassing mutualism through parasitism",BP
GO:0023051,1.3773304819679248e-14,1,43,3596,regulation of signaling,BP
GO:0043900,1.519656742652778e-14,1,17,404,regulation of multi-organism process,BP
GO:0048525,1.8456979934341165e-14,1,11,99,negative regulation of viral process,BP
GO:0010646,4.148088023427253e-14,1,42,3548,regulation of cell communication,BP
GO:0044425,5.2424184338276225e-14,1,59,6705,membrane part,CC
GO:0048518,5.419901580482041e-14,1,56,6135,positive regulation of biological process,BP
GO:1903900,5.4615208823879163e-14,1,12,148,regulation of viral life cycle,BP
GO:0048523,1.0039125675445617e-13,1,49,4892,negative regulation of cellular process,BP
GO:0031974,1.0514680463110215e-13,1,53,5693,membrane-enclosed lumen,CC
GO:0043233,1.0514680463110215e-13,1,53,5693,organelle lumen,CC
GO:0070013,1.0514680463110215e-13,1,53,5693,intracellular organelle lumen,CC
GO:0042221,1.7080323076317178e-13,1,48,4765,response to chemical,BP
GO:0051641,2.294473578786196e-13,1,37,2919,cellular localization,BP
GO:0043901,2.8098143577451705e-13,1,12,170,negative regulation of multi-organism process,BP
GO:0045069,5.13125119526431e-13,1,10,95,regulation of viral genome replication,BP
GO:1901564,5.437797195275113e-13,1,58,6915,organonitrogen compound metabolic process,BP
GO:0044267,1.4155629087898277e-12,1,49,5260,cellular protein metabolic process,BP
GO:0071310,3.041309440101659e-12,1,34,2704,cellular response to organic substance,BP
GO:0044260,3.4534409838187446e-12,1,63,8312,cellular macromolecule metabolic process,BP
GO:0032501,4.9924459775613004e-12,1,60,7718,multicellular organismal process,BP
GO:0019538,5.606027943217148e-12,1,51,5864,protein metabolic process,BP
GO:0019079,6.575647153161218e-12,1,10,122,viral genome replication,BP
GO:0070887,6.655723619860742e-12,1,37,3278,cellular response to chemical stimulus,BP
GO:1903901,7.052228075705891e-12,1,9,85,negative regulation of viral life cycle,BP
GO:0071345,7.29146460067926e-12,1,22,1114,cellular response to cytokine stimulus,BP
GO:0010033,7.893938230005327e-12,1,37,3297,response to organic substance,BP
GO:0065009,9.782164182857221e-12,1,35,2985,regulation of molecular function,BP
GO:0071705,1.1682122694015254e-11,1,31,2372,nitrogen compound transport,BP
GO:0009966,1.195816305901881e-11,1,36,3176,regulation of signal transduction,BP
GO:0032879,1.2015965643074521e-11,1,34,2853,regulation of localization,BP
GO:0045071,1.3615774047765338e-11,1,8,59,negative regulation of viral genome replication,BP
GO:0071944,2.3788334782905367e-11,1,48,5456,cell periphery,CC
GO:0015031,2.5133877628441485e-11,1,28,1996,protein transport,BP
GO:0022607,2.6860838120506183e-11,1,35,3104,cellular component assembly,BP
GO:0034613,3.034634140474062e-11,1,27,1866,cellular protein localization,BP
GO:0071702,3.106718399731274e-11,1,33,2788,organic substance transport,BP
GO:0035556,3.366792894930939e-11,1,34,2958,intracellular signal transduction,BP
GO:0070727,3.455208244045578e-11,1,27,1877,cellular macromolecule localization,BP
GO:0015833,3.8152628632346346e-11,1,28,2033,peptide transport,BP
GO:0042886,5.321578277614048e-11,1,28,2063,amide transport,BP
GO:0048522,5.446534029275742e-11,1,47,5417,positive regulation of cellular process,BP
GO:0005634,6.171018739223554e-11,1,58,7809,nucleus,CC
GO:0032880,6.5227865092281e-11,1,20,1011,regulation of protein localization,BP
GO:0051649,7.105371153634399e-11,1,29,2239,establishment of localization in cell,BP
GO:0060341,7.334557517772964e-11,1,19,903,regulation of cellular localization,BP
GO:0019221,7.350894129794203e-11,1,18,795,cytokine-mediated signaling pathway,BP
GO:0019222,7.441185081548703e-11,1,55,7192,regulation of metabolic process,BP
GO:0046903,7.731518687625415e-11,1,25,1658,secretion,BP
GO:0032940,7.746414065612537e-11,1,24,1522,secretion by cell,BP
GO:0065003,8.223580933424201e-11,1,27,1957,protein-containing complex assembly,BP
GO:0045184,8.987641625216494e-11,1,28,2111,establishment of protein localization,BP
GO:0044428,9.550199324093794e-11,1,44,4962,nuclear part,CC
GO:0043933,1.210132145103099e-10,0.9999999999794099,29,2277,protein-containing complex subunit organization,BP
GO:0046907,1.4350905793765076e-10,0.9999999999774631,26,1842,intracellular transport,BP
GO:0007166,1.6800744752325404e-10,0.999999999968326,33,2947,cell surface receptor signaling pathway,BP
GO:0043167,1.9320363898164755e-10,0.9999999999544485,50,6182,ion binding,MF
GO:0060255,1.9367279271377348e-10,0.9999999999535989,52,6675,regulation of macromolecule metabolic process,BP
GO:0065008,2.3280350461451304e-10,0.9999999999510079,39,4054,regulation of biological quality,BP
GO:0044085,2.368110249987334e-10,0.999999999953139,35,3342,cellular component biogenesis,BP
GO:0071346,2.674246096517324e-10,0.9999999999885121,10,176,cellular response to interferon-gamma,BP
GO:0051246,3.253858705559397e-10,0.9999999999384929,32,2868,regulation of protein metabolic process,BP
GO:0005886,6.187033139646982e-10,0.9999999998263702,45,5337,plasma membrane,CC
GO:0032502,6.346957010727589e-10,0.9999999998123722,50,6407,developmental process,BP
GO:0031982,7.670794782325223e-10,0.9999999998060275,37,3851,vesicle,CC
GO:0031324,8.796103261764404e-10,0.9999999998065695,30,2643,negative regulation of cellular metabolic process,BP
GO:0080134,1.0791331933058434e-9,0.9999999998094722,23,1584,regulation of response to stress,BP
GO:0051049,1.1785704455499682e-9,0.9999999997741094,25,1879,regulation of transport,BP
GO:1903827,1.2721895025581805e-9,0.9999999998766694,14,521,regulation of cellular protein localization,BP
GO:0003824,1.3030021901791828e-9,0.9999999996217069,46,5689,catalytic activity,MF
GO:0031981,1.3414200308987682e-9,0.9999999996377446,40,4545,nuclear lumen,CC
GO:0031347,1.4795564970181875e-9,0.9999999998098575,17,841,regulation of defense response,BP
GO:0048731,1.5684955080794766e-9,0.9999999995626887,42,4917,system development,BP
GO:0098805,2.8875610359737517e-9,0.9999999994632958,23,1663,whole membrane,CC
GO:0043169,3.7715954439095956e-9,0.999999998930922,38,4255,cation binding,MF
GO:0031410,4.035506800578319e-9,0.999999999100235,27,2312,cytoplasmic vesicle,CC
GO:0097708,4.145121708535017e-9,0.9999999990745956,27,2315,intracellular vesicle,CC
GO:0032268,4.7047197462371965e-9,0.9999999988814718,29,2671,regulation of cellular protein metabolic process,BP
GO:0044421,5.5560355579777194e-9,0.9999999985094733,34,3604,extracellular region part,CC
GO:0051171,5.9159738100977144e-9,0.999999998081394,46,5973,regulation of nitrogen compound metabolic process,BP
GO:0048856,6.356268635600738e-9,0.9999999979334753,46,5987,anatomical structure development,BP
GO:0005576,7.137000241629529e-9,0.9999999979041313,38,4406,extracellular region,CC
GO:0005730,7.263715015755226e-9,0.9999999987353919,20,1369,nucleolus,CC
GO:0046872,7.329593459294539e-9,0.9999999978802803,37,4166,metal ion binding,MF
GO:0051239,7.652469400541468e-9,0.9999999980026271,32,3260,regulation of multicellular organismal process,BP
GO:0031090,7.836581906990674e-9,0.999999998044015,30,2898,organelle membrane,CC
GO:0031323,9.394428562852122e-9,0.9999999968710253,47,6279,regulation of cellular metabolic process,BP
GO:0009892,9.579322411346535e-9,0.9999999973989179,33,3526,negative regulation of metabolic process,BP
GO:0048869,1.036621555358761e-8,0.9999999969109274,38,4427,cellular developmental process,BP
GO:0010467,1.1046959827560733e-8,0.9999999962998897,47,6419,gene expression,BP
GO:0043232,1.1218260015925116e-8,0.9999999965949906,39,4696,intracellular non-membrane-bounded organelle,CC
GO:0043228,1.1828216553436337e-8,0.9999999964024662,39,4705,non-membrane-bounded organelle,CC
GO:0007275,1.2905458368782749e-8,0.9999999958442353,43,5489,multicellular organism development,BP
GO:0032269,1.4018758800990543e-8,0.999999997728376,18,1114,negative regulation of cellular protein metabolic process,BP
GO:0080090,1.4281627896561444e-8,0.9999999952021873,46,6145,regulation of primary metabolic process,BP
GO:0051050,1.5046021696906844e-8,0.9999999977046097,17,980,positive regulation of transport,BP
GO:0048585,1.8591654592535348e-8,0.9999999962268294,22,1695,negative regulation of response to stimulus,BP
GO:0050776,2.051204717860243e-8,0.9999999968019185,17,1001,regulation of immune response,BP
GO:0035456,2.538011302021451e-8,0.9999999997055291,5,28,response to interferon-beta,BP
GO:0051248,3.482248089997097e-8,0.9999999939855281,18,1183,negative regulation of protein metabolic process,BP
GO:0005783,3.6592210193074545e-8,0.9999999919635829,23,1907,endoplasmic reticulum,CC
GO:0042592,3.813780279451422e-8,0.9999999916042941,23,1917,homeostatic process,BP
GO:0006996,4.141782952994694e-8,0.9999999877486029,34,3880,organelle organization,BP
GO:0008219,4.548461337004714e-8,0.9999999891593575,25,2263,cell death,BP
GO:0051223,4.9066993099428353e-8,0.9999999935513473,14,698,regulation of protein transport,BP
GO:0002684,5.556100153748597e-8,0.9999999906827942,17,1073,positive regulation of immune system process,BP
GO:0005615,6.260512206083192e-8,0.9999999822215229,31,3403,extracellular space,CC
GO:0051172,6.371480208969918e-8,0.9999999840326723,26,2479,negative regulation of nitrogen compound metabolic process,BP
GO:0006464,6.68434037252565e-8,0.9999999794496568,35,4153,cellular protein modification process,BP
GO:0036211,6.68434037252565e-8,0.9999999794496568,35,4153,protein modification process,BP
GO:0043412,7.174017816645349e-8,0.999999977485966,36,4365,macromolecule modification,BP
GO:0006915,7.235670932042202e-8,0.9999999834595248,23,1987,apoptotic process,BP
GO:0090087,8.204274214876697e-8,0.9999999887315403,14,728,regulation of peptide transport,BP
GO:0051128,8.209978644716968e-8,0.9999999791473978,26,2505,regulation of cellular component organization,BP
GO:0016192,8.230623224343684e-8,0.9999999810447334,23,1999,vesicle-mediated transport,BP
GO:0010605,8.43971740605677e-8,0.9999999762166896,30,3289,negative regulation of macromolecule metabolic process,BP
GO:0002682,9.608418304330729e-8,0.9999999802684763,20,1546,regulation of immune system process,BP
GO:0070201,1.0907249174813537e-7,0.9999999846569319,14,745,regulation of establishment of protein localization,BP
GO:0030154,1.1123304953333762e-7,0.9999999650006725,35,4234,cell differentiation,BP
GO:0010941,1.3263005859856067e-7,0.9999999709411552,21,1736,regulation of cell death,BP
GO:0044448,1.351225777720186e-7,0.9999999921123713,8,184,cell cortex part,CC
GO:0042981,1.4368631893664228e-7,0.999999969719969,20,1588,regulation of apoptotic process,BP
GO:0043067,1.8393196168328763e-7,0.9999999606153226,20,1614,regulation of programmed cell death,BP
GO:0006725,1.902048484541619e-7,0.9999999302679448,45,6525,cellular aromatic compound metabolic process,BP
GO:1901360,1.9023827126364053e-7,0.9999999295604042,46,6750,organic cyclic compound metabolic process,BP
GO:0009056,1.9099823487784713e-7,0.9999999492257825,26,2617,catabolic process,BP
GO:0005768,1.969623209732568e-7,0.9999999684109269,15,904,endosome,CC
GO:0006139,2.0591479862548958e-7,0.9999999250543402,44,6320,nucleobase-containing compound metabolic process,BP
GO:0033365,2.2821813884501255e-7,0.9999999629612095,15,919,protein localization to organelle,BP
GO:0070062,2.318518716985006e-7,0.9999999432625665,23,2130,extracellular exosome,CC
GO:0012501,2.4789725104343127e-7,0.9999999390969643,23,2131,programmed cell death,BP
GO:1902531,2.521564468135372e-7,0.9999999401968813,22,1967,regulation of intracellular signal transduction,BP
GO:0034641,2.650150434260476e-7,0.9999998996676278,47,7065,cellular nitrogen compound metabolic process,BP
GO:1903561,2.7940861105712017e-7,0.9999999308671784,23,2153,extracellular vesicle,CC
GO:0043230,2.9105568612714354e-7,0.9999999278111217,23,2158,extracellular organelle,CC
GO:0050790,3.115328650959662e-7,0.999999919823286,24,2330,regulation of catalytic activity,BP
GO:0051046,3.1327316098692147e-7,0.9999999518085955,14,811,regulation of secretion,BP
GO:0044432,3.166751135145951e-7,0.9999999362416949,18,1358,endoplasmic reticulum part,CC
GO:0060333,3.8390940971590995e-7,0.999999986356654,6,88,interferon-gamma-mediated signaling pathway,BP
GO:0046483,4.164145828042382e-7,0.9999998441456052,44,6480,heterocycle metabolic process,BP
GO:0042175,4.2427085265935993e-7,0.99999992241115,16,1097,nuclear outer membrane-endoplasmic reticulum membrane network,CC
GO:0090304,5.480839607701168e-7,0.9999998015489262,40,5650,nucleic acid metabolic process,BP
GO:0002697,5.728345223805482e-7,0.9999999405843607,10,397,regulation of immune effector process,BP
GO:0035455,6.462865454364349e-7,0.999999992877852,4,22,response to interferon-alpha,BP
GO:0070530,6.504068148106095e-7,0.9999999928209128,4,22,K63-linked polyubiquitin modification-dependent protein binding,MF
GO:0005198,6.908498034128562e-7,0.9999998956874858,13,743,structural molecule activity,MF
GO:0070206,7.675075925767141e-7,0.9999999810446013,5,54,protein trimerization,BP
GO:0009617,7.81017958475245e-7,0.9999998919805976,12,631,response to bacterium,BP
GO:0044092,8.012065004733365e-7,0.9999998460467278,16,1158,negative regulation of molecular function,BP
GO:0098586,8.048540550070894e-7,0.9999999799052712,5,55,cellular response to virus,BP
GO:1903530,8.351883558430575e-7,0.9999998716882463,13,753,regulation of secretion by cell,BP
GO:0051222,8.419783983673202e-7,0.999999908780308,10,415,positive regulation of protein transport,BP
GO:0043122,9.368488205502391e-7,0.9999999287538931,8,238,regulation of I-kappaB kinase/NF-kappaB signaling,BP
GO:0016021,9.512033300541789e-7,0.9999996559889749,38,5261,integral component of membrane,CC
GO:0032386,9.727924567148278e-7,0.9999998928674104,10,422,regulation of intracellular transport,BP
GO:0016070,9.887003582848387e-7,0.9999996465097659,37,5124,RNA metabolic process,BP
GO:0031967,9.930776760015947e-7,0.9999998059262677,16,1177,organelle envelope,CC
GO:0031975,9.930776760015947e-7,0.9999998059262677,16,1177,envelope,CC
GO:0006508,1.0817367215878397e-6,0.9999997396757692,20,1806,proteolysis,BP
GO:0044248,1.1167982372743386e-6,0.9999996996983946,23,2326,cellular catabolic process,BP
GO:0044433,1.2897913783081622e-6,0.9999997128654273,18,1501,cytoplasmic vesicle part,CC
GO:0050778,1.4123383173687285e-6,0.9999997722695738,13,790,positive regulation of immune response,BP
GO:0048584,1.7542209348438904e-6,0.99999951507459,23,2388,positive regulation of response to stimulus,BP
GO:1904951,1.8483312922289104e-6,0.9999997809936766,10,453,positive regulation of establishment of protein localization,BP
GO:0034504,1.8923002753195895e-6,0.9999998414487544,8,262,protein localization to nucleus,BP
GO:0051259,1.9300530398842714e-6,0.9999997384453643,11,567,protein complex oligomerization,BP
GO:0031224,1.9933764195174113e-6,0.99999925481305,38,5426,intrinsic component of membrane,CC
GO:0044087,2.0120126608414024e-6,0.9999996364346488,14,952,regulation of cellular component biogenesis,BP
GO:0046596,2.3265834675205836e-6,0.9999999631790555,4,30,regulation of viral entry into host cell,BP
GO:0007249,2.385976836139049e-6,0.9999997935719978,8,270,I-kappaB kinase/NF-kappaB signaling,BP
GO:0048513,2.4308206333839527e-6,0.9999992042388446,29,3584,animal organ development,BP
GO:0033043,2.438914405661509e-6,0.9999994882288777,16,1259,regulation of organelle organization,BP
GO:0098588,2.5474088918450184e-6,0.9999993255371132,21,2080,bounding membrane of organelle,CC
GO:0032991,2.8673171321733923e-6,0.9999988971907432,39,5832,protein-containing complex,CC
GO:0009306,2.9431075355368225e-6,0.9999995828743067,11,592,protein secretion,BP
GO:0051291,2.968915103268575e-6,0.9999998475017173,6,127,protein heterooligomerization,BP
GO:0044093,3.375830103296583e-6,0.999999157057868,19,1773,positive regulation of molecular function,BP
GO:0005740,3.7346635095930167e-6,0.999999397192653,12,735,mitochondrial envelope,CC
GO:0034622,3.971578343089532e-6,0.9999991840889906,15,1163,cellular protein-containing complex assembly,BP
GO:0009968,4.064632657079204e-6,0.9999991113456206,16,1316,negative regulation of signal transduction,BP
GO:0051240,4.269149453918735e-6,0.9999989159614265,19,1809,positive regulation of multicellular organismal process,BP
GO:0006468,4.305086621794229e-6,0.9999988618222588,20,1979,protein phosphorylation,BP
GO:0010468,4.323866883007063e-6,0.9999983885908192,35,5022,regulation of gene expression,BP
GO:0031400,4.335333105397957e-6,0.9999993595393162,11,619,negative regulation of protein modification process,BP
GO:0140096,4.642485555209604e-6,0.9999987207603525,21,2161,"catalytic activity, acting on a protein",MF
GO:0072608,4.742307479418613e-6,0.9999999710416783,3,11,interleukin-10 secretion,BP
GO:0002790,4.989936824108868e-6,0.9999992516392947,11,626,peptide secretion,BP
GO:0044429,5.08744441480711e-6,0.9999990019108606,14,1034,mitochondrial part,CC
GO:0050715,5.149804551047006e-6,0.9999997079596504,6,138,positive regulation of cytokine secretion,BP
GO:1903532,5.190385874947961e-6,0.9999994012280068,9,399,positive regulation of secretion by cell,BP
GO:0042995,5.447717167781686e-6,0.9999984826784247,21,2181,cell projection,CC
GO:0002699,5.834313955525864e-6,0.9999995439931589,7,216,positive regulation of immune effector process,BP
GO:0005938,6.395544475437165e-6,0.9999993652473819,8,308,cell cortex,CC
GO:0019899,6.635772075299523e-6,0.9999981270007259,21,2216,enzyme binding,MF
GO:0031399,6.6673011924309566e-6,0.9999982517980406,19,1864,regulation of protein modification process,BP
GO:0098590,6.826139880445019e-6,0.999998531620421,15,1203,plasma membrane region,CC
GO:0007005,6.8959908629600574e-6,0.9999990486992222,10,529,mitochondrion organization,BP
GO:0005789,8.292671533528905e-6,0.9999983000458768,14,1075,endoplasmic reticulum membrane,CC
GO:0098827,8.641968752730164e-6,0.9999982218197138,14,1079,endoplasmic reticulum subcompartment,CC
GO:0009893,8.967921991396496e-6,0.9999969081657468,28,3630,positive regulation of metabolic process,BP
GO:0051047,9.10881336824485e-6,0.9999988713754079,9,428,positive regulation of secretion,BP
GO:0003779,9.549046760960172e-6,0.9999988096903404,9,430,actin binding,MF
GO:0033003,1.0276088016891694e-5,0.9999997555720791,4,43,regulation of mast cell activation,BP
GO:0051235,1.0333520462320042e-5,0.9999989028671119,8,330,maintenance of location,BP
GO:0010648,1.0849905587468328e-5,0.9999974298955714,16,1423,negative regulation of cell communication,BP
GO:0050663,1.095954350799498e-5,0.9999990538772232,7,239,cytokine secretion,BP
GO:0023057,1.1224284407680476e-5,0.9999973337507506,16,1427,negative regulation of signaling,BP
GO:0120025,1.1277551539587122e-5,0.9999968106405793,20,2106,plasma membrane bounded cell projection,CC
GO:0007155,1.1433918306109477e-5,0.9999972798845012,16,1419,cell adhesion,BP
GO:0022610,1.21490636837779e-5,0.9999970952055305,16,1426,biological adhesion,BP
GO:0031966,1.239242894726817e-5,0.9999979487883062,11,693,mitochondrial membrane,CC
GO:0048872,1.3474524695779968e-5,0.9999987981619961,7,246,homeostasis of number of cells,BP
GO:0045088,1.4149485508306528e-5,0.9999981451122033,9,453,regulation of innate immune response,BP
GO:0009653,1.5991199029658046e-5,0.9999949153089314,23,2737,anatomical structure morphogenesis,BP
GO:0032101,1.6421699048382413e-5,0.9999969200831667,12,852,regulation of response to external stimulus,BP
GO:0030054,1.684300172509479e-5,0.9999960825358165,15,1301,cell junction,CC
GO:0050708,1.933947984820017e-5,0.9999973606141602,9,472,regulation of protein secretion,BP
GO:0046822,2.07871174348982e-5,0.9999989537373914,5,105,regulation of nucleocytoplasmic transport,BP
GO:0045185,2.1959421821437346e-5,0.9999988816257362,5,106,maintenance of protein location,BP
GO:0016310,2.2061576929198e-5,0.9999932367778167,21,2407,phosphorylation,BP
GO:0031593,2.2152363053380393e-5,0.9999993512728054,4,52,polyubiquitin modification-dependent protein binding,MF
GO:0050714,2.2887414146612613e-5,0.9999977792713118,7,267,positive regulation of protein secretion,BP
GO:0051129,2.3306127457402112e-5,0.9999958647584561,11,742,negative regulation of cellular component organization,BP
GO:0043123,2.6744157448420285e-5,0.9999979547347827,6,184,positive regulation of I-kappaB kinase/NF-kappaB signaling,BP
GO:0044459,2.705793976467585e-5,0.9999910935844606,23,2812,plasma membrane part,CC
GO:0046597,2.789331030553139e-5,0.9999996574407182,3,19,negative regulation of viral entry into host cell,BP
GO:0030182,2.942912347018616e-5,0.999992810508136,15,1365,neuron differentiation,BP
GO:0003340,2.9514959966968085e-5,0.9999999692901013,2,3,negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,BP
GO:0044249,2.9927838537629422e-5,0.999987288432908,38,6140,cellular biosynthetic process,BP
GO:0031984,2.9949842767098635e-5,0.9999919053274087,17,1712,organelle subcompartment,CC
GO:0002791,3.0283659996872527e-5,0.9999956195782352,9,500,regulation of peptide secretion,BP
GO:0051258,3.0599069918090695e-5,0.9999968899381633,7,280,protein polymerization,BP
GO:1901363,3.352080149435952e-5,0.9999856822470716,38,6191,heterocyclic compound binding,MF
GO:0002443,3.354530408849976e-5,0.999993802206888,11,770,leukocyte mediated immunity,BP
GO:0016667,3.408391113553997e-5,0.9999988788006495,4,58,"oxidoreductase activity, acting on a sulfur group of donors",MF
GO:0099568,3.417899042489517e-5,0.9999949777121371,9,506,cytoplasmic region,CC
GO:0097458,3.434889371569221e-5,0.9999906121899678,17,1728,neuron part,CC
GO:0002793,3.615173711876491e-5,0.9999962261151261,7,287,positive regulation of peptide secretion,BP
GO:0050793,3.70156877093182e-5,0.9999878856168497,22,2696,regulation of developmental process,BP
GO:0001816,4.0578105535105235e-5,0.9999923413910953,11,788,cytokine production,BP
GO:0031349,4.065291739356734e-5,0.9999938891935622,9,520,positive regulation of defense response,BP
GO:0045576,4.1163121498277055e-5,0.9999985751523809,4,61,mast cell activation,BP
GO:0002274,4.122230940788006e-5,0.9999929715682484,10,650,myeloid leukocyte activation,BP
GO:1901576,4.130648473959197e-5,0.999982172567337,38,6231,organic substance biosynthetic process,BP
GO:0046718,4.175771384978422e-5,0.9999975563514747,5,121,viral entry into host cell,BP
GO:0030278,4.223676139657639e-5,0.9999964874643481,6,201,regulation of ossification,BP
GO:0045055,4.30163720421279e-5,0.9999918280108894,11,791,regulated exocytosis,BP
GO:0002703,4.352444769584716e-5,0.9999963606816362,6,201,regulation of leukocyte mediated immunity,BP
GO:0016787,4.361245127511091e-5,0.9999859704637507,21,2515,hydrolase activity,MF
GO:0051457,4.386617729157229e-5,0.9999993613221663,3,22,maintenance of protein location in nucleus,BP
GO:0006793,4.467101320232288e-5,0.9999840630915634,25,3337,phosphorus metabolic process,BP
GO:0097159,4.5475158438679556e-5,0.9999802786536685,38,6278,organic cyclic compound binding,MF
GO:0062023,4.55078732531755e-5,0.9999940323533842,8,405,collagen-containing extracellular matrix,CC
GO:0045667,4.624872477099283e-5,0.999997232226297,5,125,regulation of osteoblast differentiation,BP
GO:0010604,5.096824761243017e-5,0.9999816620313092,25,3358,positive regulation of macromolecule metabolic process,BP
GO:0006886,5.178466079537612e-5,0.9999882115943614,13,1115,intracellular protein transport,BP
GO:0043086,5.24807036195875e-5,0.9999898040619943,11,813,negative regulation of catalytic activity,BP
GO:0050707,5.2627163175918764e-5,0.9999954427682436,6,209,regulation of cytokine secretion,BP
GO:0000165,5.270494992757746e-5,0.999988837196043,12,958,MAPK cascade,BP
GO:0048666,5.308839416951377e-5,0.9999878852092396,13,1110,neuron development,BP
GO:0009058,5.4271629643678765e-5,0.9999762536291521,38,6311,biosynthetic process,BP
